Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1989,1989,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1990,1990,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1991,1991,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1992,1992,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1993,1993,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1994,1994,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1995,1995,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1996,1996,1000 US$,0,,Official data
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1997,1997,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1998,1998,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,1999,1999,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2000,2000,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2001,2001,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2002,2002,1000 US$,189,*,Unofficial figure
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2003,2003,1000 US$,305,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2004,2004,1000 US$,850,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2005,2005,1000 US$,601,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2006,2006,1000 US$,5630,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2007,2007,1000 US$,2540,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2008,2008,1000 US$,771,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2009,2009,1000 US$,993,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2010,2010,1000 US$,815,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2011,2011,1000 US$,673,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2012,2012,1000 US$,538,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2013,2013,1000 US$,268,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2014,2014,1000 US$,863,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2015,2015,1000 US$,286,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2016,2016,1000 US$,270,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2017,2017,1000 US$,968,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5622,Import Value,564,Wine,2018,2018,1000 US$,808,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1961,1961,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1962,1962,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1963,1963,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1964,1964,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1965,1965,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1966,1966,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1967,1967,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1968,1968,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1969,1969,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1970,1970,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1971,1971,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1972,1972,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1973,1973,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1974,1974,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1975,1975,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1976,1976,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1977,1977,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1978,1978,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1979,1979,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1980,1980,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1981,1981,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1982,1982,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1983,1983,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1984,1984,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1985,1985,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1986,1986,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1987,1987,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1988,1988,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1989,1989,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1990,1990,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1991,1991,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1992,1992,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1993,1993,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1994,1994,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1995,1995,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1996,1996,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1997,1997,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1998,1998,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,1999,1999,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2000,2000,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2001,2001,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2002,2002,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2003,2003,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2004,2004,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2005,2005,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2006,2006,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2007,2007,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2008,2008,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2009,2009,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2010,2010,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2011,2011,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2012,2012,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2013,2013,,,,
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2014,2014,1000 US$,17,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2015,2015,1000 US$,3,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2016,2016,1000 US$,0,*,Unofficial figure
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2017,2017,1000 US$,26,R,Estimated data using trading partners database
TP,Crops and livestock products,2,Afghanistan,5922,Export Value,564,Wine,2018,2018,1000 US$,20,R,Estimated data using trading partners database
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1961,1961,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1962,1962,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1963,1963,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1964,1964,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1965,1965,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1966,1966,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1967,1967,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1968,1968,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1969,1969,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1970,1970,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1971,1971,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1972,1972,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1973,1973,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1974,1974,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1975,1975,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1976,1976,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1977,1977,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1978,1978,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1979,1979,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1980,1980,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1981,1981,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1982,1982,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1983,1983,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1984,1984,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1985,1985,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1986,1986,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1987,1987,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1988,1988,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1989,1989,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1990,1990,1000 US$,,M,Data not available
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1991,1991,1000 US$,45,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1992,1992,1000 US$,480,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1993,1993,1000 US$,600,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1994,1994,1000 US$,600,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1995,1995,1000 US$,1850,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1996,1996,1000 US$,660,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1997,1997,1000 US$,206,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1998,1998,1000 US$,270,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,1999,1999,1000 US$,285,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2000,2000,1000 US$,308,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2001,2001,1000 US$,609,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2002,2002,1000 US$,838,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2003,2003,1000 US$,1506,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2004,2004,1000 US$,1816,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2005,2005,1000 US$,2878,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2006,2006,1000 US$,3121,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2007,2007,1000 US$,4763,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2008,2008,1000 US$,5976,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2009,2009,1000 US$,5763,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2010,2010,1000 US$,5994,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2011,2011,1000 US$,7174,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2012,2012,1000 US$,6878,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2013,2013,1000 US$,6789,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2014,2014,1000 US$,5995,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2015,2015,1000 US$,6876,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2016,2016,1000 US$,8076,,Official data
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2017,2017,1000 US$,13128,R,Estimated data using trading partners database
TP,Crops and livestock products,3,Albania,5622,Import Value,564,Wine,2018,2018,1000 US$,9740,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1961,1961,1000 US$,221,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1962,1962,1000 US$,219,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1963,1963,1000 US$,178,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1964,1964,1000 US$,281,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1965,1965,1000 US$,747,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1966,1966,1000 US$,1900,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1967,1967,1000 US$,1600,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1968,1968,1000 US$,1400,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1969,1969,1000 US$,2000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1970,1970,1000 US$,2300,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1971,1971,1000 US$,2800,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1972,1972,1000 US$,3200,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1973,1973,1000 US$,2550,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1974,1974,1000 US$,5100,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1975,1975,1000 US$,5800,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1976,1976,1000 US$,6100,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1977,1977,1000 US$,6700,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1978,1978,1000 US$,8400,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1979,1979,1000 US$,9200,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1980,1980,1000 US$,14600,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1981,1981,1000 US$,9800,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1982,1982,1000 US$,11000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1983,1983,1000 US$,11000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1984,1984,1000 US$,10800,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1985,1985,1000 US$,13900,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1986,1986,1000 US$,12000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1987,1987,1000 US$,13500,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1988,1988,1000 US$,15700,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1989,1989,1000 US$,12700,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1990,1990,1000 US$,9000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1991,1991,1000 US$,4000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1992,1992,1000 US$,4000,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1993,1993,1000 US$,2800,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1994,1994,1000 US$,2300,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1995,1995,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1996,1996,1000 US$,0,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1997,1997,1000 US$,0,*,Unofficial figure
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1998,1998,1000 US$,0,F,FAO estimate
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,1999,1999,1000 US$,15,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2000,2000,1000 US$,0,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2001,2001,1000 US$,31,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2002,2002,1000 US$,6,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2003,2003,1000 US$,5,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2004,2004,1000 US$,8,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2005,2005,1000 US$,1,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2006,2006,1000 US$,21,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2007,2007,1000 US$,3,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2008,2008,1000 US$,18,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2009,2009,1000 US$,16,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2010,2010,1000 US$,69,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2011,2011,1000 US$,29,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2012,2012,1000 US$,27,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2013,2013,1000 US$,60,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2014,2014,,,,
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2015,2015,,,,
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2016,2016,1000 US$,36,,Official data
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2017,2017,1000 US$,313,R,Estimated data using trading partners database
TP,Crops and livestock products,3,Albania,5922,Export Value,564,Wine,2018,2018,,,,
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1961,1961,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1962,1962,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1963,1963,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1964,1964,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1965,1965,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1966,1966,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1967,1967,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1968,1968,1000 US$,309,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1969,1969,1000 US$,112,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1970,1970,1000 US$,91,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1971,1971,1000 US$,92,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1972,1972,1000 US$,93,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1973,1973,1000 US$,77,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1974,1974,1000 US$,1,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1975,1975,1000 US$,201,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1976,1976,1000 US$,158,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1977,1977,1000 US$,165,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1978,1978,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1979,1979,1000 US$,3,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1980,1980,1000 US$,3,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1981,1981,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1982,1982,1000 US$,160,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1983,1983,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1984,1984,1000 US$,88,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1985,1985,1000 US$,14,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1986,1986,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1987,1987,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1988,1988,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1989,1989,1000 US$,0,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1990,1990,1000 US$,6,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1991,1991,1000 US$,8,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1992,1992,1000 US$,81,,Official data
TP,Crops and livestock products,4,Algeria,5622,Import Value,564,Wine,1993,1993,1000 US$,136,,Official data
