Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QD,Crops processed,119,Latvia,5510,Production,564,Wine,2012,2012,tonnes,2200,F,FAO estimate
QD,Crops processed,119,Latvia,5510,Production,564,Wine,2013,2013,tonnes,2200,F,FAO estimate
QD,Crops processed,119,Latvia,5510,Production,564,Wine,2014,2014,tonnes,2450,F,FAO estimate
QD,Crops processed,121,Lebanon,5510,Production,564,Wine,2012,2012,tonnes,15000,F,FAO estimate
QD,Crops processed,121,Lebanon,5510,Production,564,Wine,2013,2013,tonnes,14700,F,FAO estimate
QD,Crops processed,121,Lebanon,5510,Production,564,Wine,2014,2014,tonnes,14700,Im,FAO data based on imputation methodology
QD,Crops processed,124,Libya,5510,Production,564,Wine,2012,2012,tonnes,,M,Data not available
QD,Crops processed,124,Libya,5510,Production,564,Wine,2013,2013,tonnes,,M,Data not available
QD,Crops processed,124,Libya,5510,Production,564,Wine,2014,2014,tonnes,,M,Data not available
QD,Crops processed,125,Liechtenstein,5510,Production,564,Wine,2012,2012,tonnes,92,,Official data
QD,Crops processed,125,Liechtenstein,5510,Production,564,Wine,2013,2013,tonnes,63,,Official data
QD,Crops processed,125,Liechtenstein,5510,Production,564,Wine,2014,2014,tonnes,79,,Official data
QD,Crops processed,126,Lithuania,5510,Production,564,Wine,2012,2012,tonnes,6479,,Official data
QD,Crops processed,126,Lithuania,5510,Production,564,Wine,2013,2013,tonnes,5743,,Official data
QD,Crops processed,126,Lithuania,5510,Production,564,Wine,2014,2014,tonnes,6005,,Official data
QD,Crops processed,256,Luxembourg,5510,Production,564,Wine,2012,2012,tonnes,8504,,Official data
QD,Crops processed,256,Luxembourg,5510,Production,564,Wine,2013,2013,tonnes,10089,,Official data
QD,Crops processed,256,Luxembourg,5510,Production,564,Wine,2014,2014,tonnes,12494,,Official data
QD,Crops processed,129,Madagascar,5510,Production,564,Wine,2012,2012,tonnes,8400,F,FAO estimate
QD,Crops processed,129,Madagascar,5510,Production,564,Wine,2013,2013,tonnes,8350,F,FAO estimate
QD,Crops processed,129,Madagascar,5510,Production,564,Wine,2014,2014,tonnes,8350,Im,FAO data based on imputation methodology
QD,Crops processed,134,Malta,5510,Production,564,Wine,2012,2012,tonnes,2520,Im,FAO data based on imputation methodology
QD,Crops processed,134,Malta,5510,Production,564,Wine,2013,2013,tonnes,2426,Im,FAO data based on imputation methodology
QD,Crops processed,134,Malta,5510,Production,564,Wine,2014,2014,tonnes,2426,Im,FAO data based on imputation methodology
QD,Crops processed,138,Mexico,5510,Production,564,Wine,2012,2012,tonnes,39056,,Official data
QD,Crops processed,138,Mexico,5510,Production,564,Wine,2013,2013,tonnes,41502,,Official data
QD,Crops processed,138,Mexico,5510,Production,564,Wine,2014,2014,tonnes,39360,,Official data
QD,Crops processed,273,Montenegro,5510,Production,564,Wine,2012,2012,tonnes,17420,*,Unofficial figure
QD,Crops processed,273,Montenegro,5510,Production,564,Wine,2013,2013,tonnes,16000,F,FAO estimate
QD,Crops processed,273,Montenegro,5510,Production,564,Wine,2014,2014,tonnes,16000,Im,FAO data based on imputation methodology
QD,Crops processed,143,Morocco,5510,Production,564,Wine,2012,2012,tonnes,34500,F,FAO estimate
QD,Crops processed,143,Morocco,5510,Production,564,Wine,2013,2013,tonnes,37000,F,FAO estimate
QD,Crops processed,143,Morocco,5510,Production,564,Wine,2014,2014,tonnes,37000,Im,FAO data based on imputation methodology
QD,Crops processed,156,New Zealand,5510,Production,564,Wine,2012,2012,tonnes,194000,,Official data
QD,Crops processed,156,New Zealand,5510,Production,564,Wine,2013,2013,tonnes,248400,,Official data
QD,Crops processed,156,New Zealand,5510,Production,564,Wine,2014,2014,tonnes,320400,,Official data
QD,Crops processed,162,Norway,5510,Production,564,Wine,2012,2012,tonnes,0,,Official data
QD,Crops processed,162,Norway,5510,Production,564,Wine,2013,2013,tonnes,0,,Official data
QD,Crops processed,162,Norway,5510,Production,564,Wine,2014,2014,tonnes,0,,Official data
QD,Crops processed,166,Panama,5510,Production,564,Wine,2012,2012,tonnes,118,,Official data
QD,Crops processed,166,Panama,5510,Production,564,Wine,2013,2013,tonnes,88,,Official data
QD,Crops processed,166,Panama,5510,Production,564,Wine,2014,2014,tonnes,159,,Official data
QD,Crops processed,169,Paraguay,5510,Production,564,Wine,2012,2012,tonnes,1380,F,FAO estimate
QD,Crops processed,169,Paraguay,5510,Production,564,Wine,2013,2013,tonnes,1450,F,FAO estimate
QD,Crops processed,169,Paraguay,5510,Production,564,Wine,2014,2014,tonnes,1500,F,FAO estimate
QD,Crops processed,170,Peru,5510,Production,564,Wine,2012,2012,tonnes,65000,F,FAO estimate
QD,Crops processed,170,Peru,5510,Production,564,Wine,2013,2013,tonnes,70000,F,FAO estimate
QD,Crops processed,170,Peru,5510,Production,564,Wine,2014,2014,tonnes,73000,F,FAO estimate
QD,Crops processed,174,Portugal,5510,Production,564,Wine,2012,2012,tonnes,617780,,Official data
QD,Crops processed,174,Portugal,5510,Production,564,Wine,2013,2013,tonnes,607699,,Official data
QD,Crops processed,174,Portugal,5510,Production,564,Wine,2014,2014,tonnes,603327,,Official data
QD,Crops processed,146,Moldova,5510,Production,564,Wine,2012,2012,tonnes,147540,,Official data
QD,Crops processed,146,Moldova,5510,Production,564,Wine,2013,2013,tonnes,158960,,Official data
QD,Crops processed,146,Moldova,5510,Production,564,Wine,2014,2014,tonnes,149850,,Official data
QD,Crops processed,182,Reunion,5510,Production,564,Wine,2012,2012,tonnes,30,Im,FAO data based on imputation methodology
QD,Crops processed,182,Reunion,5510,Production,564,Wine,2013,2013,tonnes,30,Im,FAO data based on imputation methodology
QD,Crops processed,182,Reunion,5510,Production,564,Wine,2014,2014,tonnes,30,Im,FAO data based on imputation methodology
QD,Crops processed,183,Romania,5510,Production,564,Wine,2012,2012,tonnes,331061,,Official data
QD,Crops processed,183,Romania,5510,Production,564,Wine,2013,2013,tonnes,515428,,Official data
QD,Crops processed,183,Romania,5510,Production,564,Wine,2014,2014,tonnes,378283,,Official data
QD,Crops processed,185,Russian Federation,5510,Production,564,Wine,2012,2012,tonnes,623000,,Official data
QD,Crops processed,185,Russian Federation,5510,Production,564,Wine,2013,2013,tonnes,573200,,Official data
QD,Crops processed,185,Russian Federation,5510,Production,564,Wine,2014,2014,tonnes,327400,,Official data
QD,Crops processed,272,Serbia,5510,Production,564,Wine,2012,2012,tonnes,217503,,Official data
QD,Crops processed,272,Serbia,5510,Production,564,Wine,2013,2013,tonnes,230580,,Official data
QD,Crops processed,272,Serbia,5510,Production,564,Wine,2014,2014,tonnes,198183,,Official data
QD,Crops processed,199,Slovakia,5510,Production,564,Wine,2012,2012,tonnes,36929,,Official data
QD,Crops processed,199,Slovakia,5510,Production,564,Wine,2013,2013,tonnes,32527,,Official data
QD,Crops processed,199,Slovakia,5510,Production,564,Wine,2014,2014,tonnes,32527,Im,FAO data based on imputation methodology
QD,Crops processed,198,Slovenia,5510,Production,564,Wine,2012,2012,tonnes,25000,*,Unofficial figure
QD,Crops processed,198,Slovenia,5510,Production,564,Wine,2013,2013,tonnes,22000,*,Unofficial figure
QD,Crops processed,198,Slovenia,5510,Production,564,Wine,2014,2014,tonnes,13229,,Official data
QD,Crops processed,202,South Africa,5510,Production,564,Wine,2012,2012,tonnes,1056841,,Official data
QD,Crops processed,202,South Africa,5510,Production,564,Wine,2013,2013,tonnes,1098170,,Official data
QD,Crops processed,202,South Africa,5510,Production,564,Wine,2014,2014,tonnes,1146006,,Official data
QD,Crops processed,203,Spain,5510,Production,564,Wine,2012,2012,tonnes,3112260,,Official data
QD,Crops processed,203,Spain,5510,Production,564,Wine,2013,2013,tonnes,4607850,,Official data
QD,Crops processed,203,Spain,5510,Production,564,Wine,2014,2014,tonnes,4607850,Im,FAO data based on imputation methodology
QD,Crops processed,211,Switzerland,5510,Production,564,Wine,2012,2012,tonnes,100387,,Official data
QD,Crops processed,211,Switzerland,5510,Production,564,Wine,2013,2013,tonnes,83863,,Official data
QD,Crops processed,211,Switzerland,5510,Production,564,Wine,2014,2014,tonnes,93365,,Official data
QD,Crops processed,212,Syrian Arab Republic,5510,Production,564,Wine,2012,2012,tonnes,85,F,FAO estimate
QD,Crops processed,212,Syrian Arab Republic,5510,Production,564,Wine,2013,2013,tonnes,70,F,FAO estimate
QD,Crops processed,212,Syrian Arab Republic,5510,Production,564,Wine,2014,2014,tonnes,70,Im,FAO data based on imputation methodology
QD,Crops processed,208,Tajikistan,5510,Production,564,Wine,2012,2012,tonnes,151,,Official data
QD,Crops processed,208,Tajikistan,5510,Production,564,Wine,2013,2013,tonnes,150,F,FAO estimate
QD,Crops processed,208,Tajikistan,5510,Production,564,Wine,2014,2014,tonnes,150,Im,FAO data based on imputation methodology
QD,Crops processed,154,North Macedonia,5510,Production,564,Wine,2012,2012,tonnes,78077,,Official data
QD,Crops processed,154,North Macedonia,5510,Production,564,Wine,2013,2013,tonnes,102363,,Official data
QD,Crops processed,154,North Macedonia,5510,Production,564,Wine,2014,2014,tonnes,51013,,Official data
QD,Crops processed,222,Tunisia,5510,Production,564,Wine,2012,2012,tonnes,28403,*,Unofficial figure
QD,Crops processed,222,Tunisia,5510,Production,564,Wine,2013,2013,tonnes,32800,F,FAO estimate
QD,Crops processed,222,Tunisia,5510,Production,564,Wine,2014,2014,tonnes,21500,,Official data
QD,Crops processed,223,Turkey,5510,Production,564,Wine,2012,2012,tonnes,31230,,Official data
QD,Crops processed,223,Turkey,5510,Production,564,Wine,2013,2013,tonnes,31380,,Official data
QD,Crops processed,223,Turkey,5510,Production,564,Wine,2014,2014,tonnes,44707,,Official data
QD,Crops processed,213,Turkmenistan,5510,Production,564,Wine,2012,2012,tonnes,39000,Im,FAO data based on imputation methodology
QD,Crops processed,213,Turkmenistan,5510,Production,564,Wine,2013,2013,tonnes,39000,Im,FAO data based on imputation methodology
QD,Crops processed,213,Turkmenistan,5510,Production,564,Wine,2014,2014,tonnes,39000,Im,FAO data based on imputation methodology
QD,Crops processed,230,Ukraine,5510,Production,564,Wine,2012,2012,tonnes,179700,,Official data
QD,Crops processed,230,Ukraine,5510,Production,564,Wine,2013,2013,tonnes,168250,,Official data
QD,Crops processed,230,Ukraine,5510,Production,564,Wine,2014,2014,tonnes,86904,,Official data
QD,Crops processed,229,United Kingdom,5510,Production,564,Wine,2012,2012,tonnes,1219,*,Unofficial figure
QD,Crops processed,229,United Kingdom,5510,Production,564,Wine,2013,2013,tonnes,425,*,Unofficial figure
QD,Crops processed,229,United Kingdom,5510,Production,564,Wine,2014,2014,tonnes,425,Im,FAO data based on imputation methodology
QD,Crops processed,231,United States,5510,Production,564,Wine,2012,2012,tonnes,2987000,F,FAO estimate
QD,Crops processed,231,United States,5510,Production,564,Wine,2013,2013,tonnes,3217000,F,FAO estimate
QD,Crops processed,231,United States,5510,Production,564,Wine,2014,2014,tonnes,3300000,F,FAO estimate
QD,Crops processed,234,Uruguay,5510,Production,564,Wine,2012,2012,tonnes,99012,,Official data
QD,Crops processed,234,Uruguay,5510,Production,564,Wine,2013,2013,tonnes,66656,,Official data
QD,Crops processed,234,Uruguay,5510,Production,564,Wine,2014,2014,tonnes,72500,F,FAO estimate
QD,Crops processed,235,Uzbekistan,5510,Production,564,Wine,2012,2012,tonnes,37510,,Official data
QD,Crops processed,235,Uzbekistan,5510,Production,564,Wine,2013,2013,tonnes,35840,,Official data
QD,Crops processed,235,Uzbekistan,5510,Production,564,Wine,2014,2014,tonnes,36000,Im,FAO data based on imputation methodology
QD,Crops processed,237,Viet Nam,5510,Production,564,Wine,2012,2012,tonnes,,M,Data not available
QD,Crops processed,237,Viet Nam,5510,Production,564,Wine,2013,2013,tonnes,,M,Data not available
QD,Crops processed,237,Viet Nam,5510,Production,564,Wine,2014,2014,tonnes,,M,Data not available
QD,Crops processed,181,Zimbabwe,5510,Production,564,Wine,2012,2012,tonnes,1750,F,FAO estimate
QD,Crops processed,181,Zimbabwe,5510,Production,564,Wine,2013,2013,tonnes,1750,F,FAO estimate
QD,Crops processed,181,Zimbabwe,5510,Production,564,Wine,2014,2014,tonnes,1750,Im,FAO data based on imputation methodology
QD,Crops processed,351,China,5510,Production,564,Wine,2012,2012,tonnes,1650000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QD,Crops processed,351,China,5510,Production,564,Wine,2013,2013,tonnes,1700000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QD,Crops processed,351,China,5510,Production,564,Wine,2014,2014,tonnes,1700000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
